2019-01-29 16:34:28,612 charges_calc.py:61  DEBUG Logger level set to: DEBUG
2019-01-29 16:37:10,108 charges_calc.py:86  DEBUG Load success: #623, {'product_code': 'PRD44', 'units_rented': 5, 'price_per_day': 39, 'rental_start': '4/18/16', 'rental_end': '6/30/16', 'total_days': 73, 'total_price': 2847, 'sqrt_total_price': 53.3572862878164, 'unit_cost': 569.4}
2019-01-29 16:37:10,109 charges_calc.py:86  DEBUG Load success: #624, {'product_code': 'PRD15', 'units_rented': 8, 'price_per_day': 34, 'rental_start': '1/20/17', 'rental_end': '4/2/17', 'total_days': 72, 'total_price': 2448, 'sqrt_total_price': 49.47726750741192, 'unit_cost': 306.0}
2019-01-29 16:37:10,109 charges_calc.py:86  DEBUG Load success: #625, {'product_code': 'PRD7', 'units_rented': 10, 'price_per_day': 10, 'rental_start': '4/15/16', 'rental_end': '5/1/16', 'total_days': 16, 'total_price': 160, 'sqrt_total_price': 12.649110640673518, 'unit_cost': 16.0}
2019-01-29 16:37:10,109 charges_calc.py:88  ERROR Load failed, non-conforming data: #626, {'product_code': 'PRD11', 'units_rented': 9, 'price_per_day': 32, 'rental_start': '7/22/18', 'rental_end': '8/1/17', 'total_days': -355, 'total_price': -11360}
2019-01-29 16:37:10,109 charges_calc.py:86  DEBUG Load success: #627, {'product_code': 'PRD91', 'units_rented': 6, 'price_per_day': 21, 'rental_start': '8/23/16', 'rental_end': '12/31/18', 'total_days': 860, 'total_price': 18060, 'sqrt_total_price': 134.38749941865873, 'unit_cost': 3010.0}
2019-01-29 16:37:10,109 charges_calc.py:86  DEBUG Load success: #628, {'product_code': 'PRD81', 'units_rented': 3, 'price_per_day': 7, 'rental_start': '9/1/17', 'rental_end': '12/7/18', 'total_days': 462, 'total_price': 3234, 'sqrt_total_price': 56.868268832451726, 'unit_cost': 1078.0}
2019-01-29 16:37:10,109 charges_calc.py:86  DEBUG Load success: #629, {'product_code': 'PRD81', 'units_rented': 5, 'price_per_day': 19, 'rental_start': '1/2/17', 'rental_end': '8/31/17', 'total_days': 241, 'total_price': 4579, 'sqrt_total_price': 67.66830868286867, 'unit_cost': 915.8}
2019-01-29 16:37:10,109 charges_calc.py:88  ERROR Load failed, non-conforming data: #630, {'product_code': 'PRD68', 'units_rented': 6, 'price_per_day': 37, 'rental_start': '11/27/16', 'rental_end': '9/15/16', 'total_days': -73, 'total_price': -2701}
2019-01-29 16:37:10,110 charges_calc.py:86  DEBUG Load success: #631, {'product_code': 'PRD68', 'units_rented': 8, 'price_per_day': 25, 'rental_start': '2/8/16', 'rental_end': '10/5/18', 'total_days': 970, 'total_price': 24250, 'sqrt_total_price': 155.72411502397438, 'unit_cost': 3031.25}
2019-01-29 16:37:10,111 charges_calc.py:88  ERROR Load failed, non-conforming data: #632, {'product_code': 'PRD45', 'units_rented': 7, 'price_per_day': 18, 'rental_start': '1/13/16', 'rental_end': '1/7/16', 'total_days': -6, 'total_price': -108}
2019-01-29 16:37:10,111 charges_calc.py:88  ERROR Load failed, non-conforming data: #633, {'product_code': 'PRD54', 'units_rented': 9, 'price_per_day': 6, 'rental_start': '7/9/18', 'rental_end': '2/1/18', 'total_days': -158, 'total_price': -948}
2019-01-29 16:37:10,111 charges_calc.py:88  ERROR Load failed, non-conforming data: #634, {'product_code': 'PRD99', 'units_rented': 9, 'price_per_day': 14, 'rental_start': '9/16/18', 'rental_end': '8/7/18', 'total_days': -40, 'total_price': -560}
2019-01-29 16:37:10,112 charges_calc.py:86  DEBUG Load success: #635, {'product_code': 'PRD81', 'units_rented': 2, 'price_per_day': 11, 'rental_start': '3/2/16', 'rental_end': '1/22/17', 'total_days': 326, 'total_price': 3586, 'sqrt_total_price': 59.88321968631947, 'unit_cost': 1793.0}
2019-01-29 16:37:10,112 charges_calc.py:88  ERROR Load failed, non-conforming data: #636, {'product_code': 'PRD81', 'units_rented': 7, 'price_per_day': 38, 'rental_start': '11/2/18', 'rental_end': '9/15/17', 'total_days': -413, 'total_price': -15694}
2019-01-29 16:37:10,112 charges_calc.py:86  DEBUG Load success: #637, {'product_code': 'PRD85', 'units_rented': 1, 'price_per_day': 17, 'rental_start': '4/24/16', 'rental_end': '11/28/17', 'total_days': 583, 'total_price': 9911, 'sqrt_total_price': 99.55400544428134, 'unit_cost': 9911.0}
2019-01-29 16:37:10,112 charges_calc.py:88  ERROR Load failed, non-conforming data: #638, {'product_code': 'PRD15', 'units_rented': 9, 'price_per_day': 17, 'rental_start': '2/24/17', 'rental_end': '3/20/16', 'total_days': -341, 'total_price': -5797}
2019-01-29 16:37:10,113 charges_calc.py:88  ERROR Load failed, non-conforming data: #639, {'product_code': 'PRD47', 'units_rented': 5, 'price_per_day': 23, 'rental_start': '12/9/18', 'rental_end': '9/10/17', 'total_days': -455, 'total_price': -10465}
2019-01-29 16:37:10,113 charges_calc.py:88  ERROR Load failed, non-conforming data: #640, {'product_code': 'PRD35', 'units_rented': 6, 'price_per_day': 5, 'rental_start': '9/9/17', 'rental_end': '4/29/16', 'total_days': -498, 'total_price': -2490}
2019-01-29 16:37:10,113 charges_calc.py:86  DEBUG Load success: #641, {'product_code': 'PRD94', 'units_rented': 8, 'price_per_day': 7, 'rental_start': '8/30/16', 'rental_end': '5/10/18', 'total_days': 618, 'total_price': 4326, 'sqrt_total_price': 65.7723346096214, 'unit_cost': 540.75}
2019-01-29 16:37:10,113 charges_calc.py:88  ERROR Load failed, non-conforming data: #642, {'product_code': 'PRD14', 'units_rented': 8, 'price_per_day': 28, 'rental_start': '7/25/16', 'rental_end': '7/3/16', 'total_days': -22, 'total_price': -616}
2019-01-29 16:37:10,114 charges_calc.py:88  ERROR Load failed, non-conforming data: #643, {'product_code': 'PRD59', 'units_rented': 7, 'price_per_day': 32, 'rental_start': '10/20/18', 'rental_end': '2/13/16', 'total_days': -980, 'total_price': -31360}
2019-01-29 16:37:10,114 charges_calc.py:86  DEBUG Load success: #644, {'product_code': 'PRD45', 'units_rented': 6, 'price_per_day': 11, 'rental_start': '1/22/18', 'rental_end': '2/27/18', 'total_days': 36, 'total_price': 396, 'sqrt_total_price': 19.8997487421324, 'unit_cost': 66.0}
2019-01-29 16:37:10,114 charges_calc.py:86  DEBUG Load success: #645, {'product_code': 'PRD65', 'units_rented': 4, 'price_per_day': 29, 'rental_start': '12/29/16', 'rental_end': '4/12/17', 'total_days': 104, 'total_price': 3016, 'sqrt_total_price': 54.91812087098393, 'unit_cost': 754.0}
2019-01-29 16:37:10,114 charges_calc.py:86  DEBUG Load success: #646, {'product_code': 'PRD8', 'units_rented': 5, 'price_per_day': 39, 'rental_start': '4/13/16', 'rental_end': '9/17/18', 'total_days': 887, 'total_price': 34593, 'sqrt_total_price': 185.9919353090343, 'unit_cost': 6918.6}
2019-01-29 16:37:10,115 charges_calc.py:88  ERROR Load failed, non-conforming data: #647, {'product_code': 'PRD8', 'units_rented': 2, 'price_per_day': 7, 'rental_start': '4/5/17', 'rental_end': '9/8/16', 'total_days': -209, 'total_price': -1463}
2019-01-29 16:37:10,115 charges_calc.py:88  ERROR Load failed, non-conforming data: #648, {'product_code': 'PRD53', 'units_rented': 4, 'price_per_day': 11, 'rental_start': '7/19/18', 'rental_end': '6/26/17', 'total_days': -388, 'total_price': -4268}
2019-01-29 16:37:10,115 charges_calc.py:88  ERROR Load failed, non-conforming data: #649, {'product_code': 'PRD64', 'units_rented': 9, 'price_per_day': 37, 'rental_start': '7/17/18', 'rental_end': '11/16/17', 'total_days': -243, 'total_price': -8991}
2019-01-29 16:37:10,115 charges_calc.py:86  DEBUG Load success: #650, {'product_code': 'PRD47', 'units_rented': 10, 'price_per_day': 11, 'rental_start': '1/26/16', 'rental_end': '6/10/17', 'total_days': 501, 'total_price': 5511, 'sqrt_total_price': 74.23610981186985, 'unit_cost': 551.1}
2019-01-29 16:37:10,115 charges_calc.py:88  ERROR Load failed, non-conforming data: #651, {'product_code': 'PRD94', 'units_rented': 6, 'price_per_day': 5, 'rental_start': '9/13/18', 'rental_end': '1/27/16', 'total_days': -960, 'total_price': -4800}
2019-01-29 16:37:10,115 charges_calc.py:86  DEBUG Load success: #652, {'product_code': 'PRD46', 'units_rented': 3, 'price_per_day': 26, 'rental_start': '3/13/16', 'rental_end': '1/2/17', 'total_days': 295, 'total_price': 7670, 'sqrt_total_price': 87.57853618324526, 'unit_cost': 2556.6666666666665}
2019-01-29 16:37:10,116 charges_calc.py:88  ERROR Load failed, non-conforming data: #653, {'product_code': 'PRD54', 'units_rented': 10, 'price_per_day': 12, 'rental_start': '8/22/17', 'rental_end': '3/25/17', 'total_days': -150, 'total_price': -1800}
2019-01-29 16:37:10,116 charges_calc.py:86  DEBUG Load success: #654, {'product_code': 'PRD95', 'units_rented': 6, 'price_per_day': 10, 'rental_start': '5/2/18', 'rental_end': '12/31/18', 'total_days': 243, 'total_price': 2430, 'sqrt_total_price': 49.29503017546495, 'unit_cost': 405.0}
2019-01-29 16:37:10,116 charges_calc.py:86  DEBUG Load success: #655, {'product_code': 'PRD3', 'units_rented': 1, 'price_per_day': 32, 'rental_start': '10/20/18', 'rental_end': '11/3/18', 'total_days': 14, 'total_price': 448, 'sqrt_total_price': 21.166010488516726, 'unit_cost': 448.0}
2019-01-29 16:37:10,116 charges_calc.py:88  ERROR Load failed, non-conforming data: #656, {'product_code': 'PRD34', 'units_rented': 7, 'price_per_day': 10, 'rental_start': '10/5/18', 'rental_end': '7/4/16', 'total_days': -823, 'total_price': -8230}
2019-01-29 16:37:10,116 charges_calc.py:86  DEBUG Load success: #657, {'product_code': 'PRD81', 'units_rented': 8, 'price_per_day': 26, 'rental_start': '8/5/16', 'rental_end': '11/15/18', 'total_days': 832, 'total_price': 21632, 'sqrt_total_price': 147.07821048680188, 'unit_cost': 2704.0}
2019-01-29 16:37:10,116 charges_calc.py:86  DEBUG Load success: #658, {'product_code': 'PRD96', 'units_rented': 5, 'price_per_day': 29, 'rental_start': '8/9/16', 'rental_end': '11/27/18', 'total_days': 840, 'total_price': 24360, 'sqrt_total_price': 156.07690412101337, 'unit_cost': 4872.0}
2019-01-29 16:37:10,116 charges_calc.py:88  ERROR Load failed, non-conforming data: #659, {'product_code': 'PRD9', 'units_rented': 10, 'price_per_day': 23, 'rental_start': '9/14/18', 'rental_end': '9/6/17', 'total_days': -373, 'total_price': -8579}
2019-01-29 16:37:10,117 charges_calc.py:86  DEBUG Load success: #660, {'product_code': 'PRD89', 'units_rented': 1, 'price_per_day': 37, 'rental_start': '2/15/16', 'rental_end': '12/18/16', 'total_days': 307, 'total_price': 11359, 'sqrt_total_price': 106.57860948614407, 'unit_cost': 11359.0}
2019-01-29 16:37:10,117 charges_calc.py:86  DEBUG Load success: #661, {'product_code': 'PRD56', 'units_rented': 7, 'price_per_day': 37, 'rental_start': '2/5/18', 'rental_end': '7/18/18', 'total_days': 163, 'total_price': 6031, 'sqrt_total_price': 77.6595132614157, 'unit_cost': 861.5714285714286}
2019-01-29 16:37:10,117 charges_calc.py:88  ERROR Load failed, non-conforming data: #662, {'product_code': 'PRD12', 'units_rented': 5, 'price_per_day': 30, 'rental_start': '4/27/18', 'rental_end': '2/13/18', 'total_days': -73, 'total_price': -2190}
2019-01-29 16:37:10,117 charges_calc.py:88  ERROR Load failed, non-conforming data: #663, {'product_code': 'PRD85', 'units_rented': 8, 'price_per_day': 34, 'rental_start': '1/3/18', 'rental_end': '1/20/17', 'total_days': -348, 'total_price': -11832}
2019-01-29 16:37:10,118 charges_calc.py:88  ERROR Load failed, non-conforming data: #664, {'product_code': 'PRD4', 'units_rented': 3, 'price_per_day': 11, 'rental_start': '7/2/18', 'rental_end': '8/20/16', 'total_days': -681, 'total_price': -7491}
2019-01-29 16:37:10,118 charges_calc.py:88  ERROR Load failed, non-conforming data: #665, {'product_code': 'PRD78', 'units_rented': 5, 'price_per_day': 21, 'rental_start': '9/8/17', 'rental_end': '2/4/17', 'total_days': -216, 'total_price': -4536}
2019-01-29 16:37:10,120 charges_calc.py:86  DEBUG Load success: #666, {'product_code': 'PRD75', 'units_rented': 6, 'price_per_day': 22, 'rental_start': '11/21/16', 'rental_end': '9/1/17', 'total_days': 284, 'total_price': 6248, 'sqrt_total_price': 79.04429138147802, 'unit_cost': 1041.3333333333333}
2019-01-29 16:37:10,120 charges_calc.py:88  ERROR Load failed, non-conforming data: #667, {'product_code': 'PRD30', 'units_rented': 2, 'price_per_day': 25, 'rental_start': '1/4/18', 'rental_end': '3/31/16', 'total_days': -644, 'total_price': -16100}
2019-01-29 16:37:10,120 charges_calc.py:88  ERROR Load failed, non-conforming data: #668, {'product_code': 'PRD85', 'units_rented': 6, 'price_per_day': 17, 'rental_start': '2/17/16', 'rental_end': '1/1/16', 'total_days': -47, 'total_price': -799}
2019-01-29 16:37:10,121 charges_calc.py:86  DEBUG Load success: #669, {'product_code': 'PRD43', 'units_rented': 3, 'price_per_day': 38, 'rental_start': '7/28/18', 'rental_end': '12/16/18', 'total_days': 141, 'total_price': 5358, 'sqrt_total_price': 73.1983606373804, 'unit_cost': 1786.0}
2019-01-29 16:37:10,121 charges_calc.py:88  ERROR Load failed, non-conforming data: #670, {'product_code': 'PRD65', 'units_rented': 5, 'price_per_day': 20, 'rental_start': '11/27/16', 'rental_end': '1/30/16', 'total_days': -302, 'total_price': -6040}
2019-01-29 16:37:10,121 charges_calc.py:88  ERROR Load failed, non-conforming data: #671, {'product_code': 'PRD51', 'units_rented': 6, 'price_per_day': 21, 'rental_start': '3/5/18', 'rental_end': '6/16/17', 'total_days': -262, 'total_price': -5502}
2019-01-29 16:37:10,121 charges_calc.py:86  DEBUG Load success: #672, {'product_code': 'PRD64', 'units_rented': 10, 'price_per_day': 14, 'rental_start': '6/16/16', 'rental_end': '4/9/18', 'total_days': 662, 'total_price': 9268, 'sqrt_total_price': 96.27045237246992, 'unit_cost': 926.8}
2019-01-29 16:37:10,121 charges_calc.py:86  DEBUG Load success: #673, {'product_code': 'PRD88', 'units_rented': 3, 'price_per_day': 9, 'rental_start': '1/31/16', 'rental_end': '10/4/16', 'total_days': 247, 'total_price': 2223, 'sqrt_total_price': 47.148700936505136, 'unit_cost': 741.0}
2019-01-29 16:37:10,121 charges_calc.py:88  ERROR Load failed, non-conforming data: #674, {'product_code': 'PRD56', 'units_rented': 8, 'price_per_day': 25, 'rental_start': '7/24/18', 'rental_end': '4/24/17', 'total_days': -456, 'total_price': -11400}
2019-01-29 16:37:10,122 charges_calc.py:86  DEBUG Load success: #675, {'product_code': 'PRD48', 'units_rented': 5, 'price_per_day': 18, 'rental_start': '2/19/18', 'rental_end': '2/22/18', 'total_days': 3, 'total_price': 54, 'sqrt_total_price': 7.3484692283495345, 'unit_cost': 10.8}
2019-01-29 16:37:10,122 charges_calc.py:86  DEBUG Load success: #676, {'product_code': 'PRD46', 'units_rented': 3, 'price_per_day': 20, 'rental_start': '10/13/17', 'rental_end': '11/7/18', 'total_days': 390, 'total_price': 7800, 'sqrt_total_price': 88.31760866327846, 'unit_cost': 2600.0}
2019-01-29 16:37:10,122 charges_calc.py:88  ERROR Load failed, non-conforming data: #677, {'product_code': 'PRD69', 'units_rented': 10, 'price_per_day': 40, 'rental_start': '9/3/17', 'rental_end': '8/17/17', 'total_days': -17, 'total_price': -680}
2019-01-29 16:37:10,122 charges_calc.py:88  ERROR Load failed, non-conforming data: #678, {'product_code': 'PRD44', 'units_rented': 8, 'price_per_day': 25, 'rental_start': '11/27/16', 'rental_end': '11/13/16', 'total_days': -14, 'total_price': -350}
2019-01-29 16:37:10,122 charges_calc.py:88  ERROR Load failed, non-conforming data: #679, {'product_code': 'PRD26', 'units_rented': 5, 'price_per_day': 29, 'rental_start': '11/21/17', 'rental_end': '2/3/16', 'total_days': -657, 'total_price': -19053}
2019-01-29 16:37:10,122 charges_calc.py:86  DEBUG Load success: #680, {'product_code': 'PRD21', 'units_rented': 4, 'price_per_day': 33, 'rental_start': '12/28/16', 'rental_end': '12/3/18', 'total_days': 705, 'total_price': 23265, 'sqrt_total_price': 152.52868582663393, 'unit_cost': 5816.25}
2019-01-29 16:37:10,123 charges_calc.py:86  DEBUG Load success: #681, {'product_code': 'PRD70', 'units_rented': 1, 'price_per_day': 40, 'rental_start': '4/29/16', 'rental_end': '9/19/18', 'total_days': 873, 'total_price': 34920, 'sqrt_total_price': 186.86893802876924, 'unit_cost': 34920.0}
2019-01-29 16:37:10,123 charges_calc.py:88  ERROR Load failed, non-conforming data: #682, {'product_code': 'PRD68', 'units_rented': 10, 'price_per_day': 29, 'rental_start': '12/31/18', 'rental_end': '10/19/18', 'total_days': -73, 'total_price': -2117}
2019-01-29 16:37:10,123 charges_calc.py:86  DEBUG Load success: #683, {'product_code': 'PRD17', 'units_rented': 4, 'price_per_day': 17, 'rental_start': '1/10/17', 'rental_end': '4/12/18', 'total_days': 457, 'total_price': 7769, 'sqrt_total_price': 88.14193099768123, 'unit_cost': 1942.25}
2019-01-29 16:37:10,123 charges_calc.py:88  ERROR Load failed, non-conforming data: #684, {'product_code': 'PRD74', 'units_rented': 3, 'price_per_day': 25, 'rental_start': '6/26/17', 'rental_end': '4/3/16', 'total_days': -449, 'total_price': -11225}
2019-01-29 16:37:10,123 charges_calc.py:86  DEBUG Load success: #685, {'product_code': 'PRD17', 'units_rented': 6, 'price_per_day': 25, 'rental_start': '2/24/17', 'rental_end': '3/3/17', 'total_days': 7, 'total_price': 175, 'sqrt_total_price': 13.228756555322953, 'unit_cost': 29.166666666666668}
2019-01-29 16:37:10,123 charges_calc.py:86  DEBUG Load success: #686, {'product_code': 'PRD81', 'units_rented': 9, 'price_per_day': 34, 'rental_start': '12/21/16', 'rental_end': '10/28/18',
'total_days': 676, 'total_price': 22984, 'sqrt_total_price': 151.6047492659778, 'unit_cost': 2553.777777777778}
2019-01-29 16:37:10,124 charges_calc.py:86  DEBUG Load success: #687, {'product_code': 'PRD37', 'units_rented': 8, 'price_per_day': 33, 'rental_start': '5/8/18', 'rental_end': '5/30/18', 'total_days': 22, 'total_price': 726, 'sqrt_total_price': 26.94438717061496, 'unit_cost': 90.75}
2019-01-29 16:37:10,124 charges_calc.py:88  ERROR Load failed, non-conforming data: #688, {'product_code': 'PRD74', 'units_rented': 6, 'price_per_day': 7, 'rental_start': '7/6/18', 'rental_end': '6/2/18', 'total_days': -34, 'total_price': -238}
2019-01-29 16:37:10,124 charges_calc.py:86  DEBUG Load success: #689, {'product_code': 'PRD1', 'units_rented': 4, 'price_per_day': 19, 'rental_start': '10/19/16', 'rental_end': '12/20/16', 'total_days': 62, 'total_price': 1178, 'sqrt_total_price': 34.322004603461025, 'unit_cost': 294.5}
2019-01-29 16:37:10,125 charges_calc.py:86  DEBUG Load success: #690, {'product_code': 'PRD30', 'units_rented': 1, 'price_per_day': 37, 'rental_start': '12/20/17', 'rental_end': '6/15/18', 'total_days': 177, 'total_price': 6549, 'sqrt_total_price': 80.92589202474076, 'unit_cost': 6549.0}
